Problem,Male,Dependent_count,college_or_above,Married,Less_than_$40K,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Customer_Age_0-43,Customer_Age_43-50,Customer_Age_50-68
1,0,2,1,0,1,31.5,3,2.5,3.0,2214.0,570.0,1644.0,0.688,2066.0,45.0,0.49724999999999997,0.257,1,0,0
1,0,2,1,0,1,32.0,2,3.0,3.0,3775.0,107.5,3775.0,0.594,2031.0,36.0,0.49724999999999997,0.0,1,0,0
0,0,0,1,0,1,34.0,6,2.5,2.5,8920.125,1783.5,7157.0,0.763,3630.0,69.0,0.56,0.223,0,1,0
0,0,0,1,0,1,34.0,6,2.5,2.5,8920.125,1783.5,7157.0,0.763,3630.0,69.0,0.56,0.223,0,1,0
1,1,3,1,0,0,35.0,3,3.0,3.0,8920.125,1369.0,7947.35,0.594,1829.0,42.0,0.49724999999999997,0.121,0,1,0
0,0,2,0,1,1,40.5,4,3.0,2.5,3183.0,1358.0,1825.0,0.657,3988.0,69.0,0.688,0.29337500000000005,0,1,0
1,1,2,1,1,0,36.0,2,3.0,2.5,1438.3,107.5,1438.3,0.594,1651.0,42.0,0.5,0.0,1,0,0
0,1,1,0,0,0,38.0,3,3.0,2.5,8920.125,107.5,7947.35,0.85,4000.125,54.0,0.7907500000000001,0.0,0,1,0
1,0,3,1,0,1,40.5,1,3.5,3.0,8516.0,107.5,7947.35,0.594,2189.0,37.0,0.49724999999999997,0.0,0,1,0
0,0,3,0,1,1,40.0,5,2.5,2.5,8920.125,1149.0,7947.35,0.76,1964.0,44.0,0.49724999999999997,0.114,0,1,0
0,1,4,0,0,0,40.5,3,3.0,3.5,8386.0,1783.5,6011.0,0.594,4000.125,67.0,0.718,0.283,0,1,0
0,0,3,0,0,1,39.0,3,2.5,2.5,7323.0,107.5,7323.0,0.594,4000.125,69.0,0.776,0.0,0,1,0
1,0,2,0,0,1,37.0,3,2.5,2.5,8920.125,107.5,7947.35,0.594,1720.0,42.0,0.49724999999999997,0.0,0,1,0
1,1,0,1,0,0,40.5,2,3.5,3.5,3984.0,1783.5,1739.0,0.612,1821.0,39.0,0.696,0.29337500000000005,0,0,1
1,0,2,1,0,1,37.0,3,3.0,2.5,3036.0,1783.5,519.0,0.85,2609.0,42.0,0.615,0.29337500000000005,0,1,0
0,0,0,0,0,1,40.5,6,3.5,2.5,7699.0,1758.0,5941.0,0.641,4000.125,62.0,0.771,0.228,0,0,1
0,1,1,0,1,0,31.5,5,2.5,2.5,8920.125,1783.5,7947.35,0.686,3783.0,69.0,0.75,0.07,0,1,0
0,1,1,0,1,0,31.5,5,2.5,2.5,8920.125,1783.5,7947.35,0.686,3783.0,69.0,0.75,0.07,0,1,0
0,1,1,1,1,0,37.0,5,2.5,3.5,4854.0,1212.0,3642.0,0.594,3651.0,69.0,0.556,0.25,0,1,0
1,0,1,0,0,0,40.5,3,3.5,2.5,3807.0,1783.5,1290.0,0.594,1739.0,36.0,0.5,0.29337500000000005,0,0,1
1,1,3,0,1,0,40.0,3,3.5,3.0,4097.0,655.0,3442.0,0.85,2611.0,51.0,0.545,0.16,0,1,0
1,1,2,0,0,0,31.5,2,2.5,3.0,8920.125,1129.0,7947.35,0.594,1766.0,35.0,0.49724999999999997,0.1,1,0,0
1,1,4,1,0,0,36.0,1,3.0,3.5,8920.125,107.5,7947.35,0.631,2066.0,46.0,0.769,0.0,0,1,0
1,0,1,1,0,1,40.5,3,2.5,2.5,6167.0,107.5,6167.0,0.594,1648.0,43.0,0.536,0.0,0,0,1
0,0,4,0,0,1,39.0,5,2.5,3.0,8920.125,1732.0,7947.35,0.85,3996.0,65.0,0.548,0.15,0,1,0
1,0,2,1,1,1,39.0,6,3.0,3.0,5666.0,1783.5,3280.0,0.594,1981.0,42.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,1,1,0,1,40.5,5,3.0,2.5,4417.0,107.5,4417.0,0.85,4000.125,69.0,0.7907500000000001,0.0,0,0,1
0,1,2,1,1,0,40.5,4,3.0,3.0,2628.0,1783.5,433.0,0.635,3608.0,68.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,2,0,0,0,31.5,6,3.0,3.5,3216.0,107.5,3216.0,0.683,4000.125,69.0,0.7907500000000001,0.0,1,0,0
0,1,2,0,0,0,31.5,6,3.0,3.5,3216.0,107.5,3216.0,0.683,4000.125,69.0,0.7907500000000001,0.0,1,0,0
1,0,4,1,1,1,36.0,2,3.0,3.5,1438.3,107.5,1438.3,0.594,1739.0,44.0,0.49724999999999997,0.0,0,1,0
0,0,2,0,1,1,39.0,3,2.5,2.5,8920.125,1292.0,7947.35,0.594,4000.125,63.0,0.75,0.105,0,1,0
0,1,3,1,0,0,34.0,5,3.0,2.5,8920.125,107.5,7947.35,0.709,4000.125,69.0,0.628,0.0,0,1,0
1,0,1,1,0,1,36.0,2,3.0,2.5,2886.0,107.5,2886.0,0.594,2326.0,50.0,0.49724999999999997,0.0,0,1,0
1,0,1,0,0,1,36.0,3,3.0,3.5,1896.0,107.5,1896.0,0.747,2186.0,50.0,0.562,0.0,0,0,1
1,0,2,1,1,1,40.5,3,2.5,3.0,8920.125,193.0,7947.35,0.594,2021.0,46.0,0.49724999999999997,0.012,0,1,0
1,0,2,0,1,1,36.0,1,3.0,3.0,8920.125,1733.0,7947.35,0.614,1783.0,43.0,0.654,0.126,0,1,0
1,1,4,1,0,0,35.0,3,3.5,3.0,7015.0,107.5,7015.0,0.594,1799.0,51.0,0.645,0.0,0,1,0
1,1,3,0,0,0,40.5,1,3.0,3.5,4384.0,107.5,4384.0,0.684,1832.0,49.0,0.581,0.0,0,1,0
1,1,3,0,1,0,34.0,6,3.0,3.0,1511.0,107.5,1511.0,0.594,1378.875,35.0,0.591,0.0,0,1,0
1,0,3,1,0,1,31.5,2,3.0,3.5,4946.0,107.5,4946.0,0.594,2239.0,38.0,0.49724999999999997,0.0,0,1,0
1,1,2,0,0,0,40.5,4,3.0,3.0,8920.125,107.5,7947.35,0.594,1937.0,46.0,0.704,0.0,0,0,1
0,0,4,0,0,0,36.0,4,3.0,2.5,8920.125,509.0,7947.35,0.625,4000.125,69.0,0.5,0.053,0,1,0
0,1,1,0,0,0,31.5,3,2.5,2.5,8920.125,1600.0,7947.35,0.85,4000.125,69.0,0.628,0.073,1,0,0
0,1,1,0,0,0,31.5,3,2.5,2.5,8920.125,1600.0,7947.35,0.85,4000.125,69.0,0.628,0.073,1,0,0
1,0,2,1,0,0,34.0,3,3.0,3.0,5667.0,812.0,4855.0,0.62,2064.0,42.0,0.49724999999999997,0.143,0,1,0
0,1,3,1,1,0,31.5,5,2.5,2.5,2122.0,1189.0,933.0,0.594,4000.125,45.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,2,1,0,1,31.5,6,3.0,2.5,1555.0,986.0,569.0,0.85,4000.125,69.0,0.667,0.29337500000000005,1,0,0
1,1,1,1,0,0,40.5,3,3.0,3.0,6846.0,107.5,6846.0,0.62,1735.0,35.0,0.522,0.0,0,0,1
1,1,3,0,0,0,31.5,3,2.5,3.5,8920.125,107.5,7947.35,0.691,1809.0,39.0,0.49724999999999997,0.0,0,1,0
1,1,3,0,1,0,34.0,3,3.0,3.0,8920.125,107.5,7947.35,0.594,2064.0,63.0,0.7907500000000001,0.0,0,1,0
0,0,1,0,0,1,40.5,3,2.5,2.5,2923.0,1783.5,989.0,0.594,3861.0,68.0,0.7,0.29337500000000005,0,0,1
1,1,4,0,1,0,40.5,2,3.0,3.5,4806.0,1357.0,3449.0,0.594,1771.0,35.0,0.49724999999999997,0.282,0,1,0
0,0,5,0,0,1,38.0,6,2.5,3.5,2601.0,1604.0,997.0,0.85,4000.125,69.0,0.702,0.29337500000000005,0,1,0
1,0,3,0,1,0,36.0,1,3.0,3.5,4527.0,107.5,4527.0,0.801,2441.0,37.0,0.49724999999999997,0.0,0,1,0
0,1,5,1,1,1,40.5,4,2.5,2.5,3532.0,107.5,3532.0,0.82,3162.0,56.0,0.6,0.0,0,1,0
0,1,5,1,1,1,40.5,4,2.5,2.5,3532.0,107.5,3532.0,0.82,3162.0,56.0,0.6,0.0,0,1,0
0,0,3,1,1,1,36.0,6,2.5,2.5,8920.125,107.5,7947.35,0.821,3246.0,63.0,0.703,0.0,0,1,0
0,1,5,0,1,0,33.0,4,2.5,3.5,8920.125,1501.0,7947.35,0.813,3368.0,64.0,0.641,0.043,1,0,0
0,1,3,0,1,0,36.0,4,3.0,3.0,8920.125,107.5,7947.35,0.814,3099.0,69.0,0.7907500000000001,0.0,0,1,0
0,0,4,1,0,1,40.5,3,2.5,3.5,2191.0,1655.0,536.0,0.85,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,0,2,1,1,1,40.0,3,3.5,3.0,4176.0,1248.0,2928.0,0.594,4000.125,62.0,0.632,0.29337500000000005,0,1,0
1,1,2,0,0,0,40.5,1,2.5,3.5,3091.0,1783.5,574.0,0.602,1844.0,49.0,0.633,0.29337500000000005,0,0,1
1,0,2,0,0,1,40.5,4,3.0,3.5,3778.0,107.5,3778.0,0.739,2367.0,45.0,0.49724999999999997,0.0,0,1,0
1,0,3,0,1,1,32.0,1,2.5,3.5,8920.125,107.5,7947.35,0.594,2077.0,46.0,0.643,0.0,0,1,0
0,0,0,0,0,0,40.5,4,2.5,2.5,4409.0,785.0,3624.0,0.838,4000.125,61.0,0.649,0.178,0,0,1
0,1,3,0,0,0,36.0,5,3.0,3.5,8920.125,557.0,7947.35,0.768,4000.125,69.0,0.66,0.02,0,1,0
0,0,2,1,1,1,31.5,5,2.5,3.0,1924.0,1471.0,453.0,0.85,3521.0,58.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,3,0,1,0,36.0,2,3.0,3.5,8920.125,107.5,7947.35,0.615,2106.0,56.0,0.697,0.0,1,0,0
1,0,2,1,0,1,40.5,4,3.5,3.0,1438.3,107.5,1438.3,0.639,1785.0,35.0,0.49724999999999997,0.0,0,0,1
0,0,2,0,0,0,31.5,6,2.5,3.0,1438.3,107.5,1438.3,0.783,3990.0,69.0,0.596,0.0,1,0,0
0,1,0,1,1,0,40.0,4,3.0,3.0,1438.3,107.5,1438.3,0.594,4000.125,66.0,0.737,0.0,0,1,0
1,0,3,0,1,1,31.5,2,3.0,3.0,1535.0,107.5,1535.0,0.594,1921.0,41.0,0.49724999999999997,0.0,1,0,0
1,0,4,1,1,1,36.0,2,3.0,2.5,5997.0,107.5,5997.0,0.594,1457.0,42.0,0.5,0.0,0,1,0
1,0,1,1,1,0,38.0,3,2.5,2.5,1803.0,107.5,1803.0,0.594,1979.0,37.0,0.49724999999999997,0.0,0,1,0
0,1,1,1,0,1,40.5,4,3.0,3.0,8920.125,1670.0,7947.35,0.735,3129.0,69.0,0.7907500000000001,0.071,0,0,1
1,0,1,0,0,1,40.5,3,3.5,3.0,3266.0,859.0,2407.0,0.74,2151.0,46.0,0.49724999999999997,0.263,0,0,1
1,1,1,1,0,0,40.5,3,3.5,3.0,7050.0,1008.0,6042.0,0.639,2176.0,39.0,0.56,0.143,0,1,0
1,0,0,0,1,0,34.0,3,2.5,3.0,8920.125,107.5,7947.35,0.761,2458.0,41.0,0.577,0.0,1,0,0
1,1,4,1,1,0,35.0,3,3.5,3.0,8920.125,1553.0,7947.35,0.594,1735.0,44.0,0.49724999999999997,0.077,1,0,0
1,0,3,0,1,1,34.0,3,3.0,2.5,1561.0,107.5,1561.0,0.594,1947.0,35.0,0.556,0.0,0,1,0
1,1,1,1,0,0,36.0,2,3.0,3.5,8920.125,107.5,7947.35,0.685,1712.0,41.0,0.49724999999999997,0.0,0,0,1
1,1,1,1,0,0,36.0,3,3.5,3.0,8136.0,1783.5,5619.0,0.674,2179.0,40.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,3,0,1,0,36.0,3,2.5,2.5,8920.125,1353.0,7947.35,0.85,3547.0,61.0,0.649,0.071,0,1,0
0,0,1,0,0,1,36.0,5,2.5,3.0,7982.0,897.0,7085.0,0.778,4000.125,69.0,0.511,0.112,0,0,1
1,0,2,1,0,1,38.0,6,2.5,3.0,3120.0,1783.5,603.0,0.736,2468.0,43.0,0.536,0.29337500000000005,0,1,0
1,0,2,0,0,1,36.0,2,2.5,3.0,2892.0,1783.5,375.0,0.777,2257.0,48.0,0.714,0.29337500000000005,0,1,0
0,0,4,0,0,1,40.0,3,3.0,3.5,7093.0,918.0,6175.0,0.594,3877.0,69.0,0.744,0.129,0,1,0
0,1,3,1,0,0,36.0,5,3.5,3.0,1896.0,1119.0,777.0,0.671,4000.125,69.0,0.767,0.29337500000000005,0,1,0
0,0,2,1,0,0,31.5,6,2.5,3.0,4663.0,107.5,4663.0,0.85,3831.0,69.0,0.761,0.0,0,1,0
0,0,3,1,0,1,40.5,6,3.5,3.0,2553.0,1783.5,730.0,0.594,3853.0,69.0,0.683,0.29337500000000005,0,0,1
0,1,3,0,1,0,36.0,3,3.0,2.5,8920.125,1377.0,7947.35,0.594,3200.0,69.0,0.717,0.062,0,1,0
1,1,2,1,1,0,31.5,1,2.5,3.5,8920.125,107.5,7947.35,0.594,1775.0,42.0,0.556,0.0,0,1,0
0,1,2,1,0,0,40.0,4,3.0,2.5,3532.0,764.0,2768.0,0.681,4000.125,69.0,0.574,0.216,0,1,0
0,0,4,0,0,1,35.0,3,3.5,2.5,8795.0,1783.5,6278.0,0.625,4000.125,69.0,0.588,0.286,0,1,0
1,1,4,0,0,0,37.0,3,2.5,3.5,8920.125,1126.0,7947.35,0.594,1736.0,35.0,0.49724999999999997,0.033,0,1,0
1,1,1,1,0,0,39.0,2,3.0,2.5,8920.125,1783.5,7947.35,0.594,1853.0,36.0,0.49724999999999997,0.068,0,1,0
0,1,3,1,0,0,31.5,6,2.5,3.0,3491.0,1783.5,985.0,0.85,4000.125,69.0,0.58,0.29337500000000005,0,1,0
0,0,3,1,0,1,40.5,3,3.0,3.5,6060.0,1687.0,4373.0,0.594,3953.0,65.0,0.711,0.278,0,1,0
1,1,4,1,1,0,32.0,5,2.5,3.0,8920.125,107.5,7947.35,0.594,1533.0,41.0,0.49724999999999997,0.0,0,1,0
1,0,3,0,0,1,36.0,3,2.5,2.5,1606.0,1578.0,28.0,0.85,2418.0,44.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,2,0,1,0,40.0,4,3.5,3.5,8920.125,1374.0,7947.35,0.594,4000.125,69.0,0.69,0.083,0,1,0
0,1,2,0,1,0,40.0,4,3.5,3.5,8920.125,1374.0,7947.35,0.594,4000.125,69.0,0.69,0.083,0,1,0
1,0,4,1,0,1,36.0,3,2.5,3.0,8920.125,107.5,7947.35,0.594,1711.0,35.0,0.49724999999999997,0.0,0,1,0
0,0,3,0,1,1,40.0,6,3.0,3.0,7540.0,773.0,6767.0,0.688,4000.125,58.0,0.706,0.103,0,1,0
0,0,1,0,0,1,39.0,4,2.5,2.5,1555.0,107.5,1555.0,0.594,3811.0,65.0,0.711,0.0,0,1,0
1,1,3,0,1,1,39.0,3,3.0,3.5,8580.0,1636.0,6944.0,0.594,1880.0,37.0,0.49724999999999997,0.191,0,1,0
1,1,2,1,0,0,40.5,2,3.0,2.5,8920.125,107.5,7947.35,0.602,1980.0,36.0,0.7907500000000001,0.0,0,1,0
0,1,3,0,1,0,40.0,4,2.5,3.0,8920.125,1073.0,7947.35,0.85,3283.0,56.0,0.7907500000000001,0.049,0,1,0
1,1,2,0,0,0,36.0,4,2.5,3.5,8920.125,1783.5,7947.35,0.594,1789.0,48.0,0.49724999999999997,0.073,0,1,0
1,0,4,1,0,1,31.5,2,2.5,2.5,4391.0,1783.5,2458.0,0.594,1849.0,36.0,0.49724999999999997,0.29337500000000005,1,0,0
1,1,4,0,0,0,39.0,3,3.5,3.5,8920.125,107.5,7947.35,0.777,2084.0,35.0,0.55,0.0,0,1,0
1,1,4,0,1,0,31.5,1,3.5,3.0,8920.125,107.5,7947.35,0.594,1697.0,47.0,0.49724999999999997,0.0,0,1,0
1,0,1,1,0,1,36.0,3,2.5,3.5,4287.0,107.5,4287.0,0.594,1635.0,41.0,0.49724999999999997,0.0,0,1,0
0,1,2,1,0,0,40.5,3,2.5,3.5,5597.0,107.5,5597.0,0.596,4000.125,58.0,0.7907500000000001,0.0,0,1,0
1,0,3,1,0,1,36.0,3,3.0,3.0,8920.125,1783.5,6738.0,0.594,1853.0,40.0,0.49724999999999997,0.248,0,1,0
0,1,0,0,0,0,33.0,5,2.5,3.0,2337.0,1442.0,895.0,0.659,3945.0,65.0,0.548,0.29337500000000005,0,1,0
0,1,0,0,0,0,33.0,5,2.5,3.0,2337.0,1442.0,895.0,0.659,3945.0,65.0,0.548,0.29337500000000005,0,1,0
1,1,3,0,1,0,31.5,3,3.0,3.0,8920.125,107.5,7947.35,0.594,2031.0,53.0,0.7907500000000001,0.0,0,1,0
0,1,3,0,0,0,37.0,6,2.5,3.5,2793.0,1661.0,1132.0,0.85,3247.0,69.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,3,0,0,0,40.5,5,2.5,2.5,8920.125,912.0,7947.35,0.85,4000.125,69.0,0.532,0.048,0,0,1
0,0,1,1,0,1,40.5,6,3.0,2.5,2517.0,1257.0,1260.0,0.834,4000.125,69.0,0.786,0.29337500000000005,0,0,1
1,0,0,1,0,1,40.5,3,3.5,3.0,8920.125,1758.0,7947.35,0.8,2291.0,39.0,0.773,0.162,0,0,1
1,1,3,1,1,0,31.5,6,2.5,3.0,1438.3,864.0,574.3,0.766,2299.0,40.0,0.49724999999999997,0.29337500000000005,0,1,0
0,1,0,1,0,0,40.5,4,2.5,3.5,8920.125,1142.0,7947.35,0.722,3889.0,60.0,0.7907500000000001,0.106,0,1,0
1,0,2,1,1,0,40.0,3,2.5,3.5,7191.0,107.5,7191.0,0.594,1654.0,35.0,0.579,0.0,0,1,0
1,0,2,1,0,1,36.0,2,3.0,2.5,1610.0,107.5,1610.0,0.85,2729.0,45.0,0.49724999999999997,0.0,1,0,0
0,0,3,0,0,1,31.5,6,2.5,3.5,5544.0,1095.0,4449.0,0.594,3829.0,55.0,0.7907500000000001,0.198,0,1,0
0,1,3,0,1,0,32.0,3,3.0,2.5,8920.125,1783.5,7947.35,0.724,4000.125,69.0,0.5,0.138,0,1,0
1,1,3,1,0,0,31.5,1,2.5,3.5,3458.0,321.0,3137.0,0.594,2256.0,40.0,0.49724999999999997,0.093,1,0,0
0,0,0,0,0,0,39.0,5,3.0,2.5,8264.0,1783.5,6207.0,0.821,4000.125,69.0,0.587,0.249,0,1,0
1,0,0,0,0,1,40.5,3,3.5,3.5,1697.0,377.0,1320.0,0.85,2799.0,49.0,0.49724999999999997,0.222,0,0,1
0,1,3,1,0,0,36.0,3,2.5,2.5,3069.0,1783.5,1188.0,0.85,2909.0,58.0,0.7907500000000001,0.29337500000000005,0,1,0
1,1,2,1,0,0,38.0,2,3.0,2.5,8920.125,107.5,7947.35,0.594,1760.0,40.0,0.6,0.0,0,1,0
0,0,2,1,0,1,36.0,4,2.5,2.5,1785.0,107.5,1785.0,0.649,4000.125,69.0,0.7907500000000001,0.0,0,1,0
0,0,0,1,1,0,40.5,4,2.5,2.5,4597.0,1783.5,2692.0,0.85,4000.125,67.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,2,1,1,0,36.0,5,2.5,2.5,2494.0,1492.0,1002.0,0.744,3407.0,61.0,0.694,0.29337500000000005,1,0,0
0,1,2,1,1,0,36.0,5,2.5,2.5,2494.0,1492.0,1002.0,0.744,3407.0,61.0,0.694,0.29337500000000005,1,0,0
1,1,5,0,1,0,39.0,3,3.0,2.5,7897.0,157.0,7740.0,0.699,2270.0,46.0,0.49724999999999997,0.02,0,1,0
0,1,3,1,0,0,35.0,3,3.0,3.0,8920.125,753.0,7947.35,0.85,4000.125,69.0,0.761,0.073,0,1,0
0,1,3,0,1,0,31.5,6,3.0,2.5,8920.125,964.0,7947.35,0.594,2922.0,69.0,0.775,0.028,1,0,0
0,0,2,0,1,1,39.0,3,2.5,2.5,6462.0,1783.5,3945.0,0.842,4000.125,69.0,0.7907500000000001,0.29337500000000005,0,1,0
1,0,2,0,1,0,36.0,1,3.0,2.5,1438.3,458.0,980.3,0.613,1863.0,42.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,4,0,1,1,36.0,3,3.0,3.0,1438.3,107.5,1438.3,0.594,1517.0,38.0,0.49724999999999997,0.0,0,1,0
1,0,2,0,1,1,39.0,3,2.5,2.5,1773.0,107.5,1773.0,0.594,1764.0,35.0,0.49724999999999997,0.0,0,1,0
0,1,4,1,0,0,36.0,4,2.5,3.0,8920.125,1046.0,7947.35,0.801,3709.0,66.0,0.7907500000000001,0.034,0,1,0
0,1,4,0,1,0,31.5,4,2.5,2.5,8920.125,1783.5,7947.35,0.85,3455.0,69.0,0.7907500000000001,0.117,1,0,0
0,0,1,1,1,1,40.5,6,2.5,2.5,7985.0,107.5,7947.35,0.85,3873.0,69.0,0.674,0.0,0,1,0
0,1,4,0,0,1,31.5,5,3.0,2.5,1438.3,860.0,578.3,0.79,4000.125,69.0,0.7907500000000001,0.29337500000000005,1,0,0
1,1,2,0,1,0,32.0,1,2.5,3.5,8920.125,1783.5,7947.35,0.841,2228.0,37.0,0.7907500000000001,0.139,0,1,0
1,1,5,0,0,0,37.0,3,3.5,3.5,8920.125,1783.5,7947.35,0.594,1575.0,35.0,0.49724999999999997,0.134,0,1,0
1,0,3,0,1,1,31.5,1,3.0,3.5,4579.0,1506.0,3073.0,0.594,1915.0,44.0,0.49724999999999997,0.29337500000000005,0,1,0
1,1,1,0,0,0,40.5,3,2.5,2.5,8920.125,107.5,7947.35,0.85,3109.0,48.0,0.49724999999999997,0.0,0,0,1
0,0,2,0,0,1,32.0,6,2.5,3.0,2493.0,831.0,1662.0,0.594,4000.125,68.0,0.581,0.29337500000000005,0,1,0
1,0,3,1,0,0,40.0,6,3.0,2.5,1625.0,107.5,1625.0,0.689,2314.0,43.0,0.49724999999999997,0.0,0,1,0
1,0,2,1,0,0,36.0,2,3.0,2.5,2121.0,107.5,2121.0,0.618,1464.0,35.0,0.778,0.0,0,1,0
1,0,3,1,0,1,31.5,5,3.0,3.5,8668.0,107.5,7947.35,0.594,1402.0,38.0,0.49724999999999997,0.0,0,1,0
0,0,1,0,0,1,36.0,5,3.0,3.0,2483.0,1783.5,434.0,0.69,4000.125,69.0,0.51,0.29337500000000005,0,1,0
1,0,3,1,1,1,31.5,3,3.5,2.5,7066.0,107.5,7066.0,0.594,1695.0,38.0,0.49724999999999997,0.0,0,1,0
0,1,0,0,1,0,40.5,4,2.5,3.0,3640.0,659.0,2981.0,0.85,3756.0,69.0,0.7907500000000001,0.181,0,1,0
1,0,2,1,1,0,36.0,3,2.5,3.0,5527.0,1120.0,4407.0,0.594,2281.0,37.0,0.49724999999999997,0.203,0,1,0
0,1,1,1,0,0,40.5,3,3.0,2.5,8920.125,107.5,7947.35,0.594,1737.0,38.0,0.7907500000000001,0.0,0,1,0
1,0,1,1,1,1,37.0,2,2.5,3.0,1461.0,107.5,1461.0,0.594,2176.0,40.0,0.49724999999999997,0.0,0,1,0
0,1,3,0,0,0,40.5,3,2.5,3.5,8920.125,107.5,7947.35,0.594,1481.0,35.0,0.49724999999999997,0.0,0,1,0
0,1,4,0,1,0,38.0,3,2.5,3.0,2440.0,1501.0,939.0,0.744,4000.125,69.0,0.66,0.29337500000000005,0,1,0
0,1,4,0,1,0,37.0,3,2.5,3.0,8920.125,1302.0,7947.35,0.594,3718.0,66.0,0.61,0.084,0,1,0
1,1,3,0,0,0,40.5,2,3.5,3.5,8920.125,107.5,7947.35,0.594,1378.875,35.0,0.49724999999999997,0.0,0,1,0
1,1,1,1,0,0,36.0,6,2.5,3.5,8920.125,107.5,7947.35,0.716,2138.0,43.0,0.593,0.0,0,1,0
1,0,3,0,0,1,35.0,3,2.5,3.5,3512.0,1783.5,995.0,0.597,1801.0,48.0,0.548,0.29337500000000005,0,1,0
1,0,4,1,0,1,36.0,2,2.5,3.0,2263.0,107.5,2263.0,0.752,2385.0,35.0,0.49724999999999997,0.0,0,1,0
0,1,1,1,0,0,36.0,3,3.0,3.5,8920.125,1671.0,7947.35,0.85,3587.0,66.0,0.571,0.062,1,0,0
1,1,4,1,1,0,36.0,4,2.5,3.0,8920.125,1625.0,7750.0,0.594,2108.0,51.0,0.5,0.173,0,1,0
1,0,2,0,0,1,35.0,3,2.5,3.5,2806.0,1783.5,292.0,0.594,1757.0,35.0,0.49724999999999997,0.29337500000000005,0,1,0
1,0,2,0,0,1,31.5,4,2.5,2.5,1478.0,524.0,954.0,0.751,2180.0,46.0,0.643,0.29337500000000005,0,1,0
1,1,4,0,0,0,31.5,6,2.5,3.0,8757.0,107.5,7947.35,0.594,2108.0,47.0,0.516,0.0,0,1,0
1,0,1,1,0,0,37.0,2,3.5,3.0,2339.0,107.5,2339.0,0.594,1542.0,45.0,0.607,0.0,0,0,1
0,1,2,1,1,0,40.5,5,2.5,3.5,2582.0,1399.0,1183.0,0.594,2144.0,42.0,0.7907500000000001,0.29337500000000005,0,1,0
0,1,1,1,0,0,40.5,6,2.5,2.5,8920.125,107.5,7947.35,0.682,3598.0,69.0,0.532,0.0,0,0,1
0,1,1,1,0,0,40.5,6,2.5,2.5,8920.125,107.5,7947.35,0.682,3598.0,69.0,0.532,0.0,0,0,1
1,0,4,1,0,1,40.5,5,3.0,3.0,2509.0,107.5,2509.0,0.702,2281.0,41.0,0.49724999999999997,0.0,0,1,0
0,0,3,0,1,1,35.0,6,2.5,3.0,3025.0,1783.5,1113.0,0.674,4000.125,69.0,0.773,0.29337500000000005,0,1,0
0,0,2,1,1,1,40.5,3,2.5,3.0,2115.0,1598.0,517.0,0.85,4000.125,68.0,0.545,0.29337500000000005,0,1,0
1,1,3,1,1,0,31.5,2,2.5,3.0,5298.0,107.5,5298.0,0.85,2431.0,37.0,0.542,0.0,0,1,0
0,0,1,0,0,1,40.5,5,2.5,2.5,1443.0,107.5,1443.0,0.85,4000.125,59.0,0.735,0.0,0,0,1
0,1,1,0,0,0,37.0,4,2.5,3.5,8920.125,1783.5,7947.35,0.626,4000.125,60.0,0.765,0.184,0,1,0
0,1,1,0,0,0,37.0,4,2.5,3.5,8920.125,1783.5,7947.35,0.626,4000.125,60.0,0.765,0.184,0,1,0
1,0,3,0,0,1,40.5,3,2.5,3.0,1438.3,107.5,1438.3,0.594,2113.0,38.0,0.49724999999999997,0.0,0,0,1
0,0,3,1,1,0,31.5,5,3.0,3.0,8920.125,1583.0,7947.35,0.85,3504.0,60.0,0.765,0.142,0,1,0
1,1,3,1,0,0,40.5,6,3.0,3.0,5501.0,107.5,5501.0,0.594,2050.0,51.0,0.7907500000000001,0.0,0,1,0
1,1,2,1,0,0,36.0,2,2.5,2.5,5054.0,1783.5,2537.0,0.605,2027.0,39.0,0.49724999999999997,0.29337500000000005,0,1,0
0,0,2,1,0,1,31.5,6,2.5,3.0,3136.0,1783.5,883.0,0.722,4000.125,67.0,0.763,0.29337500000000005,0,1,0
0,1,2,0,1,0,36.0,4,3.0,2.5,3989.0,1783.5,1475.0,0.594,4000.125,69.0,0.519,0.29337500000000005,0,1,0
0,1,2,0,1,0,36.0,4,3.0,2.5,3989.0,1783.5,1475.0,0.594,4000.125,69.0,0.519,0.29337500000000005,0,1,0
1,0,1,0,0,1,36.0,2,3.0,3.5,1930.0,107.5,1930.0,0.594,1971.0,45.0,0.49724999999999997,0.0,0,0,1
